Sl. No,Field Name,Field Type,Example
3872,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6b/P00835943_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6b/P00835943_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b3/P00727148.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3873,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Sandals & slides']"
3874,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189.jpg
3875,brand_name,string,Gucci
3876,product_name,string,GG leather-trimmed slides
3877,product_price,string,€ 430
3878,product_id,string,P00879189
3879,Sizes,list,"['UK 5', 'UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12', 'UK 13']"
3880,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00879189_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3881,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
3882,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295.jpg
3883,brand_name,string,Gucci
3884,product_name,string,Gucci Jordaan suede loafers
3885,product_price,string,€ 690
3886,product_id,string,P00893295
3887,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
3888,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a7/P00893295_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a7/P00893295_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cc/P00879362.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3889,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sandals & slides']"
3890,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172.jpg
3891,brand_name,string,Christian Louboutin
3892,product_name,string,Super Loubi thong sandals
3893,product_price,string,€ 249
3894,product_id,string,P00896172
3895,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3896,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fd/P00896172_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fd/P00896172_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a1/P00867046.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ca/P00900574.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3897,breadcrumbs,list,"['Men', 'Designers', 'Lemaire', 'Shoes', 'Slippers']"
3898,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711.jpg
3899,brand_name,string,Lemaire
3900,product_name,string,Piped leather loafers
3901,product_price,string,€ 329
3902,product_id,string,P00883711
3903,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
3904,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/4f/P00883711_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3905,breadcrumbs,list,"['Men', 'Designers', 'Hoka One One', 'Shoes', 'Sneakers', 'Low-Top']"
3906,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169.jpg
3907,brand_name,string,Hoka One One
3908,product_name,string,Tor Ultra Lo leather sneakers
3909,product_price,string,€ 185
3910,product_id,string,P00898169
3911,Sizes,list,"['US 7 / EU 40', 'US 8 / EU 41 1/3', 'US 9 / EU 42 2/3', 'US 10 / EU 44', 'US 11 / EU 45 1/3', 'US 12 / EU 46 2/3', 'US 13 / EU 48']"
3912,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/13/P00898169_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/13/P00898169_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a3/P00692401.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d5/P00893784.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3913,breadcrumbs,list,"['Men', 'Designers', 'Loewe', 'Shoes', 'Sneakers', 'Low-Top']"
3914,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925.jpg
3915,brand_name,string,Loewe
3916,product_name,string,x On Cloudtilt 2.0 running shoes
3917,product_price,string,€ 380
3918,product_id,string,P00941925
3919,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47', 'EU 48', 'EU 49']"
3920,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/73/P00941925_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3921,breadcrumbs,list,"['Men', 'Designers', 'Loewe', 'Shoes', 'Sneakers', 'Low-Top']"
3922,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922.jpg
3923,brand_name,string,Loewe
3924,product_name,string,x On Cloudtilt 2.0 running shoes
3925,product_price,string,€ 380
3926,product_id,string,P00941922
3927,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47', 'EU 48', 'EU 49']"
3928,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8f/P00941922_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8f/P00941922_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/56/P00954177.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/15/P00954196.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3929,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
3930,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389.jpg
3931,brand_name,string,Gucci
3932,product_name,string,Gucci Horsebit leather platform loafers
3933,product_price,string,€ 885
3934,product_id,string,P00943389
3935,Sizes,list,"['UK 7 / EU 41', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45']"
3936,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6c/P00943389_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00943389_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cb/P00943352.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00943390.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/53/P00939365.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/28/P00943350.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3937,breadcrumbs,list,"['Men', 'Designers', 'Visvim', 'Shoes', 'Sneakers', 'Low-Top']"
3938,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965.jpg
3939,brand_name,string,Visvim
3940,product_name,string,Logan Deck Lo Sipe canvas sneakers
3941,product_price,string,€ 540
3942,product_id,string,P00907965
3943,Sizes,list,"['US 8 / EU 41-42', 'US 9 / EU 42.5-43', 'US 10 / EU 44-44.5', 'US 11 / EU 45-45.5', 'US 12 / EU 45.5-46']"
3944,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ac/P00907965_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ac/P00907965_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/35/P00907986.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ec/P00908054.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
3945,breadcrumbs,list,"['Men', 'Designers', 'Common Projects', 'Shoes', 'Sneakers', 'Designer sneakers']"
3946,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401.jpg
3947,brand_name,string,Common Projects
3948,product_name,string,Original Achilles Low sneakers
3949,product_price,string,€ 355
3950,product_id,string,P00454401
3951,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
3952,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/8d/P00454401_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
